file,positive_slices
train/2017/TOR_170307_004559_KDMX_676731_X7.nc,2 3
train/2017/TOR_170307_005852_KDMX_676736_X7.nc,3
train/2017/TOR_170307_010517_KDMX_676736_X7.nc,1 2 3
train/2017/TOR_170307_011805_KDMX_676737_U8.nc,3
train/2017/TOR_170307_012429_KDMX_676737_U8.nc,2 3
train/2017/TOR_170307_012457_KEAX_686553_B3.nc,3
train/2017/TOR_170307_013055_KDMX_676738_U8.nc,3
train/2017/TOR_170307_013153_KEAX_686565_B3.nc,2 3
train/2017/TOR_170307_013718_KDMX_676803_U9.nc,2 3
train/2017/TOR_170307_013718_KDMX_686816_Z8.nc,3
train/2017/TOR_170307_013847_KEAX_674014_E5.nc,3
train/2017/TOR_170307_013847_KEAX_686565_O6.nc,1 2 3
train/2017/TOR_170307_014345_KDMX_676803_C0.nc,1 2 3
train/2017/TOR_170307_014345_KDMX_686816_Z8.nc,2 3
train/2017/TOR_170307_014542_KEAX_686565_O6.nc,0 1 2 3
train/2017/TOR_170307_015009_KDMX_676809_U8.nc,2 3
train/2017/TOR_170307_015009_KDMX_686816_Z8.nc,1 2 3
train/2017/TOR_170307_020543_KEAX_686607_Q3.nc,2 3
train/2017/TOR_170307_021208_KEAX_686605_Q3.nc,3
train/2017/TOR_170307_021553_KDMX_676810_H0.nc,3
train/2017/TOR_170307_021842_KEAX_686605_W7.nc,1 2 3
train/2017/TOR_170307_021842_KEAX_686606_W7.nc,3
train/2017/TOR_170307_022221_KDMX_676810_H0.nc,2 3
train/2017/TOR_170307_022221_KDMX_676811_H0.nc,3
train/2017/TOR_170307_022506_KEAX_686606_Q3.nc,2 3
train/2017/TOR_170307_022833_KDMX_676811_H0.nc,2 3
train/2017/TOR_170307_022833_KDMX_677882_E0.nc,3
train/2017/TOR_170307_023131_KEAX_686606_Q3.nc,1 2 3
train/2017/TOR_170307_023131_KEAX_686814_Q3.nc,3
train/2017/TOR_170307_023443_KDMX_676812_E0.nc,3
train/2017/TOR_170307_023443_KDMX_677882_E0.nc,2 3
train/2017/TOR_170307_023804_KEAX_686608_Z6.nc,3
train/2017/TOR_170307_024052_KDMX_676812_E0.nc,1 2 3
train/2017/TOR_170307_024439_KEAX_686608_Q3.nc,2 3
train/2017/TOR_170307_024551_KARX_683985_J8.nc,3
train/2017/TOR_170307_025728_KEAX_686813_Z6.nc,3
train/2017/TOR_170307_030413_KEAX_686813_Z6.nc,1 2 3
train/2017/TOR_170307_031056_KEAX_686790_E5.nc,3
train/2017/TOR_170307_031056_KEAX_686795_E5.nc,3
train/2017/TOR_170307_031056_KEAX_686813_P9.nc,0 1 2 3
train/2017/TOR_170307_031740_KEAX_686768_A0.nc,3
train/2017/TOR_170307_031740_KEAX_686795_X9.nc,2 3
train/2017/TOR_170307_031740_KEAX_686813_Z6.nc,0 1 2 3
train/2017/TOR_170307_032424_KEAX_686768_C9.nc,1 2 3
train/2017/TOR_170307_034708_KDVN_689822_H4.nc,3
train/2017/TOR_170307_035330_KDVN_689825_H4.nc,2 3
train/2017/TOR_170307_035330_KDVN_690032_A5.nc,3
train/2017/TOR_170307_040145_KSGF_685546_Z4.nc,3
train/2017/TOR_170307_040615_KDVN_689827_A5.nc,3
train/2017/TOR_170307_041237_KDVN_689836_A5.nc,3
train/2017/TOR_170307_041924_KDVN_689841_M7.nc,2 3
train/2017/TOR_170307_041924_KDVN_689852_A7.nc,3
train/2017/TOR_170307_041924_KDVN_690035_A5.nc,3
train/2017/TOR_170307_042119_KSGF_675933_Z4.nc,3
train/2017/TOR_170307_042506_KDVN_689841_M7.nc,1 2 3
train/2017/TOR_170307_042506_KDVN_689855_A7.nc,2 3
train/2017/TOR_170307_042506_KDVN_690035_A5.nc,2 3
train/2017/TOR_170307_043048_KDVN_689841_M7.nc,0 1 2 3
train/2017/TOR_170307_043048_KDVN_689855_A7.nc,1 2 3
train/2017/TOR_170307_043048_KDVN_690035_A5.nc,0 1 2 3
train/2017/TOR_170307_043048_KDVN_690038_A5.nc,3
train/2017/TOR_170307_043428_KSGF_675972_A7.nc,3
train/2017/TOR_170307_043631_KDVN_689841_Z8.nc,0 1 2 3
train/2017/TOR_170307_043631_KDVN_690038_Z8.nc,2 3
train/2017/TOR_170307_044214_KDVN_690038_Z8.nc,1 2 3
train/2017/TOR_170307_044214_KDVN_690041_Z8.nc,2 3
train/2017/TOR_170307_045339_KDVN_690046_O9.nc,3
train/2017/TOR_170307_045920_KDVN_690046_F0.nc,2 3
train/2017/TOR_170307_055006_KILX_686765_N2.nc,3
train/2017/TOR_170307_055553_KILX_686765_N2.nc,2 3
train/2017/TOR_170307_060139_KILX_686766_N2.nc,3
train/2017/TOR_170307_060725_KILX_686766_D4.nc,1 2 3
train/2017/TOR_170307_060725_KILX_686767_N2.nc,3
train/2017/TOR_170307_061213_KSGF_685145_J3.nc,3
train/2017/TOR_170307_061310_KILX_686767_N2.nc,2 3
train/2017/TOR_170307_061856_KSGF_685145_J3.nc,2 3
train/2017/TOR_170307_062551_KSGF_685145_J3.nc,1 2 3
train/2017/TOR_170307_071300_KILX_686717_Z5.nc,3
train/2017/TOR_170307_071854_KILX_686717_Z5.nc,2 3
train/2017/TOR_170307_083501_KNQA_683717_S5.nc,3
train/2017/TOR_170310_002326_KNQA_683952_I0.nc,3
train/2017/TOR_170310_002738_KNQA_683952_I0.nc,2 3
train/2017/TOR_170310_003033_KPAH_683925_F0.nc,3
train/2017/TOR_170310_003353_KNQA_683952_I0.nc,1 2 3
train/2017/TOR_170310_003615_KPAH_683925_F0.nc,2 3
train/2017/TOR_170310_003801_KNQA_683952_I0.nc,0 1 2 3
train/2017/TOR_170310_004156_KPAH_683925_F0.nc,1 2 3
train/2017/TOR_170310_004200_KNQA_683952_I0.nc,0 1 2 3
train/2017/TOR_170310_010442_KPAH_683928_J2.nc,2 3
train/2017/TOR_170310_011605_KPAH_683955_G3.nc,2 3
train/2017/TOR_170310_012818_KPAH_683958_T3.nc,3
train/2017/TOR_170310_013425_KPAH_683958_T3.nc,2 3
train/2017/TOR_170310_014022_KPAH_683958_T3.nc,0 1 2 3
train/2017/TOR_170310_014628_KPAH_683958_O5.nc,0 1 2 3
train/2017/TOR_170310_015815_KPAH_683953_T3.nc,3
train/2017/TOR_170310_021017_KPAH_683959_S6.nc,3
train/2017/TOR_170310_022737_KPAH_683906_Z7.nc,3
train/2017/TOR_170310_022737_KPAH_683960_Z7.nc,2 3
train/2017/TOR_170310_023343_KPAH_683906_Z7.nc,2 3
train/2017/TOR_170310_023949_KPAH_683906_Z7.nc,1 2 3
train/2017/TOR_170310_023949_KPAH_683951_Z7.nc,3
train/2017/TOR_170310_024555_KPAH_683951_Z7.nc,2 3
train/2017/TOR_170310_025201_KPAH_683951_Z7.nc,1 2 3
train/2017/TOR_170310_031535_KPAH_683911_G9.nc,2 3
train/2017/TOR_170314_011615_KTBW_674661_T2.nc,3
train/2017/TOR_170314_052506_KAMX_683030_P7.nc,2 3
train/2017/TOR_170325_013044_KSHV_679884_X0.nc,3
train/2017/TOR_170325_013532_KSHV_679884_X0.nc,2 3
train/2017/TOR_170325_030715_KSHV_680152_X7.nc,2 3
train/2017/TOR_170325_031205_KSHV_680152_X7.nc,1 2 3
train/2017/TOR_170325_033611_KSHV_680153_X7.nc,3
train/2017/TOR_170325_044804_KSHV_680159_L7.nc,3
train/2017/TOR_170325_045239_KSHV_680160_L7.nc,3
train/2017/TOR_170325_045715_KSHV_680160_L7.nc,2 3
train/2017/TOR_170325_050137_KSHV_680160_J7.nc,1 2 3
train/2017/TOR_170325_063313_KNQA_687138_K4.nc,3
train/2017/TOR_170327_001717_KTLX_687596_H2.nc,2 3
train/2017/TOR_170327_002400_KTLX_687596_H2.nc,1 2 3
train/2017/TOR_170327_185950_KNQA_686144_H2.nc,3
train/2017/TOR_170327_192425_KHPX_684088_T0.nc,3
train/2017/TOR_170327_192956_KHPX_684088_T0.nc,2 3
train/2017/TOR_170327_192956_KHPX_684108_T0.nc,3
train/2017/TOR_170327_215658_KNQA_686611_Q4.nc,3
train/2017/TOR_170327_220219_KNQA_686611_Q4.nc,2 3
train/2017/TOR_170327_220448_KLVX_681688_E8.nc,3
train/2017/TOR_170327_220735_KNQA_686611_Q4.nc,1 2 3
train/2017/TOR_170327_221543_KHPX_686620_F7.nc,3
train/2017/TOR_170327_222103_KHPX_686620_F7.nc,2 3
train/2017/TOR_170327_222622_KHPX_686620_F7.nc,1 2 3
train/2017/TOR_170327_231133_KOHX_688334_E4.nc,3
train/2017/TOR_170327_231736_KOHX_688335_E4.nc,2 3
train/2017/TOR_170327_232348_KOHX_688335_V7.nc,1 2 3
train/2017/TOR_170327_232959_KOHX_688335_V7.nc,0 1 2 3
train/2017/TOR_170328_213647_KDYX_685452_D4.nc,3
train/2017/TOR_170328_215317_KDYX_685447_W1.nc,3
train/2017/TOR_170328_223154_KDYX_685442_W1.nc,3
train/2017/TOR_170328_223812_KDYX_685442_W1.nc,2 3
train/2017/TOR_170328_224420_KDYX_685442_W1.nc,1 2 3
train/2017/TOR_170328_230316_KDYX_685446_W1.nc,3
train/2017/TOR_170328_230933_KDYX_685446_W1.nc,1 2 3
train/2017/TOR_170329_002333_KMAF_681226_O9.nc,2 3
train/2017/TOR_170329_002333_KMAF_743509_O9.nc,3
train/2017/TOR_170329_002850_KMAF_681228_O9.nc,3
train/2017/TOR_170329_003415_KMAF_681228_O9.nc,2 3
train/2017/TOR_170329_070829_KFWS_680325_X8.nc,3
train/2017/TOR_170329_070829_KFWS_680326_X8.nc,3
train/2017/TOR_170329_071410_KFWS_680325_R9.nc,2 3
train/2017/TOR_170329_071410_KFWS_680326_P8.nc,2 3
train/2017/TOR_170329_071952_KFWS_680325_R9.nc,0 1 2 3
train/2017/TOR_170329_073133_KFWS_680327_R9.nc,3
train/2017/TOR_170329_153244_KHGX_690635_M3.nc,3
train/2017/TOR_170329_153812_KHGX_690635_M3.nc,2 3
train/2017/TOR_170329_182520_KHGX_681985_N4.nc,2 3
train/2017/TOR_170329_195742_KHGX_681970_Z7.nc,2 3
train/2017/TOR_170329_195742_KHGX_681971_Z7.nc,3
train/2017/TOR_170329_200311_KHGX_681971_Z7.nc,2 3
train/2017/TOR_170329_200311_KHGX_681972_Z7.nc,3
train/2017/TOR_170329_201512_KLCH_688053_B8.nc,2 3
train/2017/TOR_170329_202727_KLCH_688056_Z0.nc,2 3
train/2017/TOR_170329_203541_KHGX_681973_Z8.nc,3
train/2017/TOR_170330_002555_KLZK_685193_G0.nc,2 3
train/2017/TOR_170330_103054_KLIX_688108_U3.nc,3
train/2017/TOR_170402_140314_KLCH_695092_L3.nc,3
train/2017/TOR_170402_141348_KEWX_693573_A2.nc,3
train/2017/TOR_170402_141955_KEWX_693573_Z9.nc,2 3
train/2017/TOR_170402_144709_KLCH_694736_L3.nc,3
train/2017/TOR_170402_172630_KHGX_693184_H7.nc,3
train/2017/TOR_170402_215634_KDGX_699679_Z6.nc,3
train/2017/TOR_170402_224254_KDGX_680851_S4.nc,3
train/2017/TOR_170402_224254_KDGX_692046_S4.nc,3
train/2017/TOR_170403_090327_KLIX_688737_X2.nc,3
train/2017/TOR_170403_091709_KLIX_688739_K8.nc,2 3
train/2017/TOR_170403_145726_KFFC_695991_F6.nc,3
train/2017/TOR_170403_150326_KFFC_695991_F6.nc,2 3
train/2017/TOR_170403_152708_KFFC_695993_V0.nc,3
train/2017/TOR_170403_153256_KFFC_695993_V0.nc,2 3
train/2017/TOR_170403_153846_KFFC_695993_V7.nc,1 2 3
train/2017/TOR_170403_161556_KFFC_696018_J1.nc,3
train/2017/TOR_170403_161556_KFFC_696029_O0.nc,3
train/2017/TOR_170403_162144_KFFC_696029_O0.nc,2 3
train/2017/TOR_170403_162759_KFFC_696018_J1.nc,1 2 3
train/2017/TOR_170403_162759_KFFC_696040_O0.nc,3
train/2017/TOR_170403_163412_KFFC_696052_M6.nc,3
train/2017/TOR_170403_163412_KFFC_696058_O0.nc,3
train/2017/TOR_170403_164026_KFFC_696058_O0.nc,2 3
train/2017/TOR_170403_164639_KFFC_696068_O0.nc,2 3
train/2017/TOR_170403_165252_KFFC_696068_O0.nc,1 2 3
train/2017/TOR_170403_165252_KFFC_698125_S6.nc,3
train/2017/TOR_170403_174931_KGSP_690882_Q7.nc,3
train/2017/TOR_170403_181142_KGSP_690883_T0.nc,3
train/2017/TOR_170403_181142_KGSP_690884_T0.nc,3
train/2017/TOR_170403_184814_KGSP_690886_G9.nc,3
train/2017/TOR_170403_192303_KGSP_690887_J8.nc,2 3
train/2017/TOR_170403_200523_KCAE_679547_L1.nc,3
train/2017/TOR_170403_201136_KCAE_679548_J9.nc,3
train/2017/TOR_170403_201751_KCAE_679548_L1.nc,2 3
train/2017/TOR_170403_204038_KCLX_693739_Y7.nc,3
train/2017/TOR_170403_211345_KCAE_679549_W4.nc,2 3
train/2017/TOR_170403_211956_KCAE_679549_W4.nc,1 2 3
train/2017/TOR_170404_234524_KSGF_689717_P4.nc,3
train/2017/TOR_170404_235051_KSGF_689717_G5.nc,2 3
train/2017/TOR_170404_235620_KSGF_689747_P4.nc,2 3
train/2017/TOR_170405_000147_KSGF_689747_U7.nc,1 2 3
train/2017/TOR_170405_005617_KSGF_689728_G9.nc,3
train/2017/TOR_170405_023415_KSGF_695684_P3.nc,3
train/2017/TOR_170405_023944_KSGF_695684_G7.nc,2 3
train/2017/TOR_170405_160049_KFFC_698320_C3.nc,3
train/2017/TOR_170405_160724_KFFC_698320_C3.nc,2 3
train/2017/TOR_170405_160724_KFFC_698321_H3.nc,3
train/2017/TOR_170405_160724_KFFC_698322_H3.nc,3
train/2017/TOR_170405_191054_KPAH_685054_Z7.nc,3
train/2017/TOR_170405_204555_KHTX_693483_P7.nc,3
train/2017/TOR_170405_205032_KHTX_693483_P7.nc,2 3
train/2017/TOR_170405_205523_KHTX_693483_P7.nc,1 2 3
train/2017/TOR_170405_214625_KFFC_692736_I8.nc,2 3
train/2017/TOR_170405_215845_KHTX_693489_M6.nc,3
train/2017/TOR_170405_220339_KHTX_693489_M6.nc,2 3
train/2017/TOR_170405_225206_KILN_679148_G1.nc,3
train/2017/TOR_170405_225750_KILN_679149_G1.nc,3
train/2017/TOR_170406_041733_KGSP_693267_B7.nc,3
train/2017/TOR_170406_042943_KGSP_693269_B7.nc,3
train/2017/TOR_170406_141730_KTBW_679227_R4.nc,3
train/2017/TOR_170406_143028_KTBW_679228_R4.nc,3
train/2017/TOR_170406_143449_KTBW_679228_R4.nc,2 3
train/2017/TOR_170406_143923_KTBW_679228_R4.nc,1 2 3
train/2017/TOR_170406_160945_KAKQ_688768_R7.nc,3
train/2017/TOR_170406_163116_KLWX_691222_N0.nc,2 3
train/2017/TOR_170406_165654_KLWX_691223_Y2.nc,3
train/2017/TOR_170406_170705_KAKQ_688798_H6.nc,3
train/2017/TOR_170406_170710_KLWX_691224_Y2.nc,3
train/2017/TOR_170406_170710_KLWX_691225_N0.nc,3
train/2017/TOR_170406_171148_KAKQ_688798_H6.nc,2 3
train/2017/TOR_170406_171218_KLWX_691224_Y2.nc,2 3
train/2017/TOR_170406_173247_KLWX_691226_P9.nc,3
train/2017/TOR_170406_173755_KLWX_691220_N9.nc,3
train/2017/TOR_170406_173755_KLWX_691226_P9.nc,2 3
train/2017/TOR_170406_173755_KLWX_691227_P9.nc,3
train/2017/TOR_170406_174302_KLWX_691220_N9.nc,2 3
train/2017/TOR_170406_174302_KLWX_691221_N9.nc,3
train/2017/TOR_170406_174302_KLWX_691228_N9.nc,2 3
train/2017/TOR_170410_015036_KOAX_680260_I1.nc,3
train/2017/TOR_170410_055459_KGRB_683498_P1.nc,3
train/2017/TOR_170411_001040_KSHV_684618_P6.nc,3
train/2017/TOR_170411_003721_KSHV_684634_P6.nc,2 3
train/2017/TOR_170411_003721_KSHV_684638_P6.nc,3
train/2017/TOR_170411_003741_KGRR_692196_Y6.nc,3
train/2017/TOR_170411_003741_KGRR_692197_Y6.nc,3
train/2017/TOR_170411_004210_KSHV_684638_P6.nc,2 3
train/2017/TOR_170411_034810_KGRK_680324_C0.nc,2 3
train/2017/TOR_170414_232035_KFDX_681556_B1.nc,3
train/2017/TOR_170414_233009_KFDX_680605_O0.nc,3
train/2017/TOR_170414_233707_KFDX_680605_O0.nc,2 3
train/2017/TOR_170414_234201_KFDX_680605_O0.nc,1 2 3
train/2017/TOR_170415_233917_KDDC_699513_Q0.nc,3
train/2017/TOR_170416_000713_KDDC_699510_N0.nc,2 3
train/2017/TOR_170416_002307_KUEX_680659_M2.nc,3
train/2017/TOR_170416_002722_KUEX_680659_O2.nc,2 3
train/2017/TOR_170416_015131_KDVN_688330_Q1.nc,3
train/2017/TOR_170416_015609_KDVN_688330_Q1.nc,2 3
train/2017/TOR_170420_233534_KIND_695122_B7.nc,3
train/2017/TOR_170420_234704_KBUF_681902_I0.nc,3
train/2017/TOR_170422_002324_KFWS_681978_O0.nc,3
train/2017/TOR_170422_194414_KGWX_692122_Z0.nc,3
train/2017/TOR_170422_194942_KGWX_692122_Z0.nc,2 3
train/2017/TOR_170422_195509_KGWX_692122_Z0.nc,1 2 3
train/2017/TOR_170422_202108_KGWX_692124_Z0.nc,3
train/2017/TOR_170422_202615_KGWX_684639_Z0.nc,3
train/2017/TOR_170422_202615_KGWX_692124_Z0.nc,2 3
train/2017/TOR_170422_203135_KGWX_684639_Z0.nc,2 3
train/2017/TOR_170422_203643_KGWX_684639_S1.nc,1 2 3
train/2017/TOR_170422_204152_KGWX_684639_Z0.nc,0 1 2 3
train/2017/TOR_170422_204659_KGWX_684639_Z0.nc,0 1 2 3
train/2017/TOR_170422_223845_KHTX_684619_E0.nc,3
train/2017/TOR_170422_223845_KHTX_684636_P0.nc,3
train/2017/TOR_170422_224518_KHTX_684619_E0.nc,2 3
train/2017/TOR_170422_224518_KHTX_684636_P0.nc,2 3
train/2017/TOR_170422_225128_KHTX_684619_J3.nc,1 2 3
train/2017/TOR_170426_031020_KTLX_695125_Y1.nc,3
train/2017/TOR_170426_035223_KTLX_691735_Y1.nc,2 3
train/2017/TOR_170426_043301_KINX_691669_I3.nc,3
train/2017/TOR_170426_043301_KINX_691670_I3.nc,3
train/2017/TOR_170426_043914_KINX_691669_I3.nc,2 3
train/2017/TOR_170426_043914_KINX_691670_I3.nc,2 3
train/2017/TOR_170426_044611_KINX_691671_I3.nc,3
train/2017/TOR_170426_045306_KINX_691671_I3.nc,1 2 3
train/2017/TOR_170426_062432_KSGF_691672_N9.nc,2 3
train/2017/TOR_170426_063115_KSGF_691109_Q2.nc,3
train/2017/TOR_170426_063115_KSGF_691672_Q2.nc,1 2 3
train/2017/TOR_170426_063748_KSGF_691110_E3.nc,2 3
train/2017/TOR_170430_014225_KSHV_684949_Y1.nc,3
train/2017/TOR_170430_014735_KSHV_684949_Y1.nc,2 3
train/2017/TOR_170430_014735_KSHV_684953_Y1.nc,3
train/2017/TOR_170430_053758_KLZK_695416_K8.nc,3
train/2017/TOR_170430_054421_KLZK_695416_L5.nc,1 2 3
train/2017/TOR_170430_055723_KLZK_696466_L5.nc,3
train/2017/TOR_170430_062456_KNQA_695248_O6.nc,3
train/2017/TOR_170430_063023_KNQA_695248_T1.nc,2 3
train/2017/TOR_170430_065746_KNQA_695232_Y6.nc,2 3
train/2017/TOR_170430_065746_KNQA_695233_Y6.nc,3
train/2017/TOR_170430_070821_KNQA_693606_K6.nc,3
train/2017/TOR_170430_070821_KNQA_693607_D7.nc,3
train/2017/TOR_170430_071336_KNQA_693606_X8.nc,1 2 3
train/2017/TOR_170430_071337_KLZK_696469_K3.nc,3
train/2017/TOR_170430_071950_KLZK_696469_T8.nc,2 3
train/2017/TOR_170430_075146_KPAH_686651_Z7.nc,3
train/2017/TOR_170430_075635_KPAH_686651_J8.nc,2 3
train/2017/TOR_170430_094320_KDGX_697149_K7.nc,3
train/2017/TOR_170430_094840_KDGX_697149_K7.nc,2 3
train/2017/TOR_170430_095352_KDGX_697149_I0.nc,1 2 3
train/2017/TOR_170430_105254_KLZK_695402_R6.nc,2 3
train/2017/TOR_170430_121602_KDGX_698099_K9.nc,2 3
train/2017/TOR_170430_122212_KDGX_690422_W4.nc,3
train/2017/TOR_170430_122212_KDGX_698099_K9.nc,1 2 3
train/2017/TOR_170430_122212_KDGX_698101_K9.nc,3
train/2017/TOR_170430_122821_KDGX_690422_W4.nc,2 3
train/2017/TOR_170430_122821_KDGX_690448_D6.nc,3
train/2017/TOR_170430_122821_KDGX_698101_K9.nc,2 3
train/2017/TOR_170430_123422_KDGX_690422_W4.nc,1 2 3
train/2017/TOR_170430_123422_KDGX_690448_D6.nc,2 3
train/2017/TOR_170430_123422_KDGX_692075_W4.nc,3
train/2017/TOR_170430_124014_KDGX_690448_D6.nc,1 2 3
train/2017/TOR_170430_124014_KDGX_692075_W4.nc,2 3
train/2017/TOR_170430_124608_KDGX_690448_D6.nc,0 1 2 3
train/2017/TOR_170430_125200_KDGX_690448_D6.nc,0 1 2 3
train/2017/TOR_170430_125200_KDGX_692077_D6.nc,3
train/2017/TOR_170430_130353_KDGX_690453_V1.nc,2 3
train/2017/TOR_170430_130954_KDGX_690480_W4.nc,3
train/2017/TOR_170430_131555_KDGX_690480_W4.nc,2 3
train/2017/TOR_170430_131555_KDGX_690483_R8.nc,2 3
train/2017/TOR_170430_131555_KDGX_692088_R8.nc,3
train/2017/TOR_170430_132205_KDGX_690493_M0.nc,3
train/2017/TOR_170430_132205_KDGX_690505_R8.nc,3
train/2017/TOR_170430_132205_KDGX_690516_W1.nc,3
train/2017/TOR_170430_132806_KDGX_690493_M0.nc,2 3
train/2017/TOR_170430_132806_KDGX_690505_R8.nc,2 3
train/2017/TOR_170430_132806_KDGX_690523_M0.nc,3
train/2017/TOR_170430_133415_KDGX_690493_R8.nc,0 1 2 3
train/2017/TOR_170430_133415_KDGX_690505_R8.nc,1 2 3
train/2017/TOR_170430_134026_KDGX_690493_K7.nc,0 1 2 3
train/2017/TOR_170430_134026_KDGX_692092_K7.nc,3
train/2017/TOR_170430_134632_KNQA_693623_L8.nc,3
train/2017/TOR_170430_134637_KDGX_692092_H2.nc,2 3
train/2017/TOR_170430_135248_KDGX_690531_K4.nc,2 3
train/2017/TOR_170430_135248_KDGX_690539_K4.nc,2 3
train/2017/TOR_170430_135248_KDGX_690548_K4.nc,3
train/2017/TOR_170430_135248_KDGX_692094_K4.nc,3
train/2017/TOR_170430_135833_KDGX_690548_A4.nc,2 3
train/2017/TOR_170430_135833_KDGX_692094_A4.nc,2 3
train/2017/TOR_170430_140425_KDGX_690548_K4.nc,1 2 3
train/2017/TOR_170430_140425_KDGX_690598_K4.nc,3
train/2017/TOR_170430_141035_KDGX_690548_G2.nc,0 1 2 3
train/2017/TOR_170430_141035_KDGX_690598_G2.nc,2 3
train/2017/TOR_170430_141645_KDGX_690548_G2.nc,0 1 2 3
train/2017/TOR_170430_141645_KDGX_690557_G2.nc,3
train/2017/TOR_170430_142255_KDGX_690557_M1.nc,1 2 3
train/2017/TOR_170430_142255_KDGX_692096_M1.nc,3
train/2017/TOR_170430_142840_KDGX_692096_M1.nc,2 3
train/2017/TOR_170430_143441_KDGX_692096_M1.nc,0 1 2 3
train/2017/TOR_170430_144052_KDGX_690565_I6.nc,2 3
train/2017/TOR_170430_144052_KDGX_690568_X3.nc,3
train/2017/TOR_170430_144052_KDGX_690570_M1.nc,3
train/2017/TOR_170430_144052_KDGX_690572_T8.nc,3
train/2017/TOR_170430_144052_KDGX_692096_M1.nc,0 1 2 3
train/2017/TOR_170430_144702_KDGX_690565_I6.nc,1 2 3
train/2017/TOR_170430_144702_KDGX_690568_I5.nc,2 3
train/2017/TOR_170430_144702_KDGX_690572_M1.nc,2 3
train/2017/TOR_170430_144702_KDGX_692098_I6.nc,3
train/2017/TOR_170430_145312_KDGX_690575_M1.nc,2 3
train/2017/TOR_170430_145913_KDGX_690577_M1.nc,3
train/2017/TOR_170430_150523_KDGX_690577_M1.nc,1 2 3
train/2017/TOR_170430_150523_KDGX_692099_M1.nc,3
train/2017/TOR_170430_150843_KGWX_690579_T5.nc,3
train/2017/TOR_170430_151135_KDGX_692099_J9.nc,2 3
train/2017/TOR_170430_151318_KGWX_690579_S0.nc,2 3
train/2017/TOR_170430_151318_KGWX_690585_S0.nc,3
train/2017/TOR_170430_151318_KGWX_690589_S0.nc,3
train/2017/TOR_170430_151727_KDGX_690586_F7.nc,3
train/2017/TOR_170430_151803_KGWX_690585_O9.nc,2 3
train/2017/TOR_170430_151803_KGWX_690589_O9.nc,2 3
train/2017/TOR_170430_151803_KGWX_690593_O9.nc,3
train/2017/TOR_170430_151803_KGWX_692100_O9.nc,3
train/2017/TOR_170430_152503_KGWX_693628_O9.nc,3
train/2017/TOR_170430_152933_KGWX_693628_C0.nc,2 3
train/2017/TOR_170430_163544_KGWX_690607_D3.nc,3
train/2017/TOR_170430_164128_KGWX_690607_D3.nc,2 3
train/2017/TOR_170430_191207_KHTX_684279_C3.nc,3
train/2017/TOR_170430_191735_KHTX_684279_C3.nc,2 3
train/2017/TOR_170501_140459_KMXX_701336_W6.nc,3
train/2017/TOR_170501_183021_KPBZ_702457_J5.nc,3
train/2017/TOR_170501_185510_KPBZ_702458_V0.nc,3
train/2017/TOR_170501_190737_KPBZ_702459_M1.nc,3
train/2017/TOR_170501_192424_KCCX_702460_Q3.nc,3
train/2017/TOR_170501_192614_KPBZ_702465_Z0.nc,3
train/2017/TOR_170501_192934_KCCX_702463_W3.nc,2 3
train/2017/TOR_170501_193225_KPBZ_741697_G3.nc,2 3
train/2017/TOR_170501_195417_KGSP_700224_W4.nc,3
train/2017/TOR_170501_195930_KGSP_700224_W4.nc,2 3
train/2017/TOR_170501_200550_KCCX_683366_M4.nc,3
train/2017/TOR_170501_224546_KCCX_683281_C6.nc,3
train/2017/TOR_170502_213046_KAMX_697780_G9.nc,3
train/2017/TOR_170502_213519_KAMX_697780_G9.nc,2 3
train/2017/TOR_170503_211608_KSHV_685344_L0.nc,2 3
train/2017/TOR_170503_212214_KSHV_685344_L0.nc,1 2 3
train/2017/TOR_170503_223050_KSHV_685379_Z1.nc,3
train/2017/TOR_170503_223655_KSHV_685379_G6.nc,2 3
train/2017/TOR_170504_172448_KVAX_692868_H4.nc,3
train/2017/TOR_170504_180149_KVAX_692869_B6.nc,3
train/2017/TOR_170504_234835_KCLX_698717_B4.nc,2 3
train/2017/TOR_170504_235432_KCLX_698717_B4.nc,1 2 3
train/2017/TOR_170505_000130_KCLX_698717_B4.nc,0 1 2 3
train/2017/TOR_170505_000807_KCLX_698717_B4.nc,0 1 2 3
train/2017/TOR_170505_001453_KCLX_698720_B4.nc,3
train/2017/TOR_170505_002140_KCLX_698720_B4.nc,1 2 3
train/2017/TOR_170505_002817_KCLX_698901_B4.nc,2 3
train/2017/TOR_170505_002817_KCLX_698902_B4.nc,3
train/2017/TOR_170505_005933_KCLX_696423_B4.nc,3
train/2017/TOR_170505_010551_KCLX_696423_B3.nc,2 3
train/2017/TOR_170505_013824_KCAE_701399_F0.nc,3
train/2017/TOR_170505_020845_KCAE_701400_P8.nc,3
train/2017/TOR_170505_022645_KCAE_696426_P8.nc,3
train/2017/TOR_170505_071142_KFCX_704286_L2.nc,3
train/2017/TOR_170505_071703_KFCX_704286_L2.nc,2 3
train/2017/TOR_170505_080345_KFCX_704262_W4.nc,3
train/2017/TOR_170505_092350_KRAX_701962_U1.nc,2 3
train/2017/TOR_170505_101321_KAKQ_704460_K8.nc,3
train/2017/TOR_170505_103802_KAKQ_704452_A3.nc,3
train/2017/TOR_170505_104315_KAKQ_704452_M0.nc,2 3
train/2017/TOR_170505_104828_KAKQ_704447_Y0.nc,3
